AVT.PA,FR,,MS190,TRUE
AWOX.PA,FR,,MS190,TRUE
AXW.PA,FR,,MS190,TRUE
BB.PA,FR,,MS190,TRUE
BELI.PA,FR,,MS190,TRUE
BEN.PA,FR,,MS190,TRUE
BI.PA,FR,,MS190,TRUE
BIG.PA,FR,,MS190,TRUE
BIL.PA,FR,,MS190,TRUE
BIM.PA,FR,,MS190,TRUE
BLC.PA,FR,,MS190,TRUE
BLUE.PA,FR,,MS190,TRUE
BND.PA,FR,,MS190,TRUE
BOI.PA,FR,,MS190,TRUE
BOL.PA,FR,,MS190,TRUE
BON.PA,FR,,MS190,TRUE
BSD.PA,FR,,MS190,TRUE
BUI.PA,FR,,MS190,TRUE
BVD.PA,FR,,MS190,TRUE
CAFO.PA,FR,,MS190,TRUE
CAPLI.PA,FR,,MS190,TRUE
CAS.PA,FR,,MS190,TRUE
CATG.PA,FR,,MS190,TRUE
CBSM.PA,FR,,MS190,TRUE
CDA.PA,FR,,MS190,TRUE
CEN.PA,FR,,MS190,TRUE
CGD.PA,FR,,MS190,TRUE
CGG.PA,FR,,MS190,TRUE
CGM.PA,FR,,MS190,TRUE
CGR.PA,FR,,MS190,TRUE
CIB.PA,FR,,MS190,TRUE
CNP.PA,FR,,MS190,TRUE
COFA.PA,FR,,MS190,TRUE
COH.PA,FR,,MS190,TRUE
COX.PA,FR,,MS190,TRUE
CRI.PA,FR,,MS190,TRUE
CTRG.PA,FR,,MS190,TRUE
DBG.PA,FR,,MS190,TRUE
DBT.PA,FR,,MS190,TRUE
DBV.PA,FR,,MS190,TRUE
DEC.PA,FR,,MS190,TRUE
DEXB.PA,FR,,MS190,TRUE
DGM.PA,FR,,MS190,TRUE
DIM.PA,FR,,MS190,TRUE
DLT.PA,FR,,MS190,TRUE
DLTA.PA,FR,,MS190,TRUE
DNX.PA,FR,,MS190,TRUE
DPT.PA,FR,,MS190,TRUE
DVT.PA,FR,,MS190,TRUE
ECASA.PA,FR,,MS190,TRUE
ECP.PA,FR,,MS190,TRUE
EDL.PA,FR,,MS190,TRUE
EEM.PA,FR,,MS190,TRUE
EKI.PA,FR,,MS190,TRUE
ELE.PA,FR,,MS190,TRUE
ELIOR.PA,FR,,MS190,TRUE
EMG.PA,FR,,MS190,TRUE
ENX.PA,FR,,MS190,TRUE
EO.PA,FR,,MS190,TRUE
EOS.PA,FR,,MS190,TRUE
EOSI.PA,FR,,MS190,TRUE
ERA.PA,FR,,MS190,TRUE
ERF.PA,FR,,MS190,TRUE
ERYP.PA,FR,,MS190,TRUE
ES.PA,FR,,MS190,TRUE
ESI.PA,FR,,MS190,TRUE
EUR.PA,FR,,MS190,TRUE
EXE.PA,FR,,MS190,TRUE
FALG.PA,FR,,MS190,TRUE
FDPA.PA,FR,,MS190,TRUE
FDR.PA,FR,,MS190,TRUE
FEM.PA,FR,,MS190,TRUE
FGR.PA,FR,,MS190,TRUE
FII.PA,FR,,MS190,TRUE
FLE.PA,FR,,MS190,TRUE
FLO.PA,FR,,MS190,TRUE
FNAC.PA,FR,,MS190,TRUE
FPG.PA,FR,,MS190,TRUE
FPN.PA,FR,,MS190,TRUE
GBB.PA,FR,,MS190,TRUE
GBT.PA,FR,,MS190,TRUE
GEA.PA,FR,,MS190,TRUE
GENP.PA,FR,,MS190,TRUE
GENX.PA,FR,,MS190,TRUE
GET.PA,FR,,MS190,TRUE
GFC.PA,FR,,MS190,TRUE
GFI.PA,FR,,MS190,TRUE
GFT.PA,FR,,MS190,TRUE
GID.PA,FR,,MS190,TRUE
GLO.PA,FR,,MS190,TRUE
GND.PA,FR,,MS190,TRUE
GNFT.PA,FR,,MS190,TRUE
GOE.PA,FR,,MS190,TRUE
GPE.PA,FR,,MS190,TRUE
GTCL.PA,FR,,MS190,TRUE
GTT.PA,FR,,MS190,TRUE
GUI.PA,FR,,MS190,TRUE
GV.PA,FR,,MS190,TRUE
HAV.PA,FR,,MS190,TRUE
HBW.PA,FR,,MS190,TRUE
HCO.PA,FR,,MS190,TRUE
HF.PA,FR,,MS190,TRUE
HIM.PA,FR,,MS190,TRUE
ICAD.PA,FR,,MS190,TRUE
IDL.PA,FR,,MS190,TRUE
IGE.PA,FR,,MS190,TRUE
IML.PA,FR,,MS190,TRUE
IMPL.PA,FR,,MS190,TRUE
INF.PA,FR,,MS190,TRUE
ING.PA,FR,,MS190,TRUE
INN.PA,FR,,MS190,TRUE
INSD.PA,FR,,MS190,TRUE
IPH.PA,FR,,MS190,TRUE
IPN.PA,FR,,MS190,TRUE
IPS.PA,FR,,MS190,TRUE
ITE.PA,FR,,MS190,TRUE
ITL.PA,FR,,MS190,TRUE
ITP.PA,FR,,MS190,TRUE
ITS.PA,FR,,MS190,TRUE
JCQ.PA,FR,,MS190,TRUE
JXR.PA,FR,,MS190,TRUE
KEY.PA,FR,,MS190,TRUE
KORI.PA,FR,,MS190,TRUE
LACR.PA,FR,,MS190,TRUE
LAN.PA,FR,,MS190,TRUE
LAT.PA,FR,,MS190,TRUE
LCO.PA,FR,,MS190,TRUE
LDL.PA,FR,,MS190,TRUE
LEX.PA,FR,,MS190,TRUE
LEY.PA,FR,,MS190,TRUE
LIN.PA,FR,,MS190,TRUE
LNA.PA,FR,,MS190,TRUE
